Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2017-04-13,879.0,884.0,872.5,877.5,879.5,937868.0,8254.05
2017-04-17,885.0,889.75,875.0,888.0,887.6,1232806.0,10913.22
2017-04-18,890.0,892.7,876.6,881.25,881.65,1266297.0,11205.72
2017-04-19,879.1,881.6,867.2,877.0,875.6,898264.0,7851.38
2017-04-20,876.6,891.45,876.1,889.8,889.15,998075.0,8846.34
2017-04-21,890.0,897.5,878.5,884.0,880.4,1260745.0,11158.08
2017-04-24,878.0,898.45,876.3,895.0,895.75,3128325.0,27816.78
2017-04-25,899.0,904.0,885.1,899.9,898.0,2496583.0,22317.63
2017-04-26,899.7,921.0,895.55,902.4,900.35,3611321.0,32697.65
2017-04-27,907.95,919.35,890.0,914.0,916.65,7060437.0,64152.83
2017-04-28,917.5,919.9,901.0,902.0,901.95,1236662.0,11191.91
2017-05-02,902.05,919.9,901.0,916.0,917.9,2570563.0,23445.71
2017-05-03,920.05,922.0,913.8,916.0,916.95,1012552.0,9289.01
2017-05-04,917.25,918.0,900.45,907.5,905.45,1503426.0,13611.96
2017-05-05,908.95,912.0,900.25,907.5,908.3,2195801.0,19954.18
2017-05-08,907.5,910.0,900.0,910.0,907.35,1067991.0,9678.85
2017-05-09,910.0,911.35,905.4,907.6,906.85,583372.0,5297.63
2017-05-10,911.0,929.65,911.0,929.0,927.65,1940601.0,17925.6
2017-05-11,933.05,940.5,930.55,933.55,936.8,2200001.0,20593.38
2017-05-12,940.0,962.0,937.55,954.0,954.65,4308505.0,41004.35
2017-05-15,955.0,981.45,954.4,970.0,973.3,4155827.0,40497.53
2017-05-16,973.5,975.0,957.1,957.2,959.85,2397324.0,23164.58
2017-05-17,962.4,962.4,945.6,950.6,951.2,1187031.0,11284.48
2017-05-18,947.95,952.9,935.1,941.0,942.85,5827141.0,54715.98
2017-05-19,945.0,947.5,935.75,937.0,937.35,1242128.0,11678.75
2017-05-22,942.5,954.0,937.35,943.75,941.25,1386033.0,13078.34
2017-05-23,941.0,946.1,935.3,941.8,940.25,1370650.0,12890.39
2017-05-24,938.6,943.4,932.5,934.25,936.1,1014349.0,9509.41
2017-05-25,936.0,962.5,936.0,954.95,956.5,4144290.0,39433.67
2017-05-26,960.0,969.55,952.5,962.0,965.05,1633378.0,15742.86
2017-05-29,965.45,970.6,957.0,968.45,968.55,1110399.0,10718.03
2017-05-30,966.95,967.25,955.55,961.15,961.95,632580.0,6077.19
2017-05-31,962.95,971.3,962.5,965.05,966.05,1351133.0,13051.96
2017-06-01,963.35,968.0,958.9,963.8,962.65,757345.0,7294.69
2017-06-02,965.5,972.5,963.5,965.0,965.25,449924.0,4345.66
2017-06-05,965.9,969.0,959.45,967.95,967.0,834584.0,8048.11
2017-06-06,970.0,970.0,960.1,968.0,966.4,1700072.0,16405.02
2017-06-07,970.0,970.0,964.0,968.95,968.65,663956.0,6425.08
2017-06-08,969.95,983.3,965.9,978.85,978.85,1509894.0,14771.37
2017-06-09,978.75,987.0,975.55,985.85,985.1,1383421.0,13588.57
2017-06-12,985.85,990.0,972.1,977.8,976.7,1192741.0,11665.28
2017-06-13,973.2,980.0,971.25,973.4,974.2,900426.0,8783.63
2017-06-14,970.0,972.15,963.0,966.05,968.05,955259.0,9249.63
2017-06-15,962.5,969.75,960.2,962.9,962.6,1158086.0,11179.18
2017-06-16,966.95,990.1,962.35,984.45,982.65,4197485.0,41151.86
2017-06-19,986.25,991.8,985.0,985.35,987.55,917933.0,9066.31
2017-06-20,990.0,990.0,980.4,983.9,983.05,657768.0,6478.83
2017-06-21,982.95,995.0,979.15,991.55,991.95,1094255.0,10805.01
2017-06-22,990.0,1004.25,990.0,996.0,997.9,1745066.0,17421.55
2017-06-23,999.0,1004.65,982.75,985.5,985.2,1455696.0,14458.51
2017-06-27,985.0,992.9,966.45,976.75,974.75,1577817.0,15440.06
2017-06-28,983.75,983.75,967.85,974.0,972.2,1333766.0,12994.19
2017-06-29,973.7,976.95,945.0,952.0,948.35,2798286.0,26827.44
2017-06-30,946.0,961.4,936.0,957.95,955.75,1921598.0,18215.25
2017-07-03,953.1,955.45,940.2,951.8,948.85,1337634.0,12684.09
2017-07-04,952.5,961.4,943.25,957.0,958.8,1438005.0,13669.83
2017-07-05,960.7,963.3,954.1,957.4,959.85,1239270.0,11900.94
2017-07-06,961.8,962.85,954.05,958.45,958.1,804102.0,7705.89
2017-07-07,957.0,967.5,954.1,964.0,964.7,1223510.0,11760.26
2017-07-10,964.0,972.8,960.0,962.65,968.0,354368.0,3431.74
2017-07-11,969.9,970.95,955.25,955.25,958.75,1334899.0,12884.75
2017-07-12,960.0,963.0,951.25,956.95,956.65,1664448.0,15902.82
2017-07-13,960.0,967.8,956.8,962.0,962.1,2787244.0,26830.94
2017-07-14,968.95,983.45,963.75,975.2,977.2,3771140.0,36804.57
2017-07-17,983.0,990.0,976.4,980.2,979.7,2553254.0,25146.33
2017-07-18,981.8,987.0,971.35,975.0,977.1,1096403.0,10754.44
2017-07-19,982.5,998.0,976.05,995.05,994.2,4990375.0,49327.09
2017-07-20,1001.95,1016.4,975.5,979.1,980.0,10689537.0,107381.94
2017-07-21,984.9,1002.5,970.4,1001.95,999.45,2104019.0,20811.33
2017-07-24,1004.6,1008.4,987.55,990.4,992.95,2226380.0,22217.19
2017-07-25,1000.0,1000.0,983.1,989.9,987.95,1300655.0,12877.19
2017-07-26,995.5,995.5,982.6,985.25,986.55,1816661.0,17943.29
2017-07-27,993.5,1005.0,982.5,997.35,998.15,2564843.0,25538.8
2017-07-28,996.7,1017.5,995.0,1016.2,1012.7,1304864.0,13115.79
2017-07-31,1018.0,1031.7,1012.85,1023.0,1021.65,2464607.0,25192.07
2017-08-01,1024.0,1024.0,1011.0,1011.25,1015.3,2063948.0,20967.52
2017-08-02,1015.8,1023.25,1005.2,1007.8,1010.9,1119072.0,11344.47
2017-08-03,1009.9,1009.9,994.0,994.0,996.4,1152115.0,11502.03
2017-08-04,999.0,999.6,988.55,995.95,996.2,1187275.0,11806.42
2017-08-07,1000.15,1001.95,994.3,996.75,997.9,619240.0,6177.4
2017-08-08,1000.0,1000.0,980.1,986.95,987.7,1222642.0,12062.21
2017-08-09,989.0,999.7,979.3,993.3,992.4,1131399.0,11190.31
2017-08-10,994.9,1002.5,983.05,994.0,996.8,2495164.0,24827.7
2017-08-11,988.9,997.45,973.55,990.0,992.2,1421743.0,14056.08
2017-08-14,992.5,1000.0,980.25,981.45,982.6,2666347.0,26251.11
2017-08-16,990.0,1005.0,967.55,998.95,1000.55,3147277.0,31132.14
2017-08-17,1003.0,1003.0,982.0,984.45,989.0,1076077.0,10681.83
2017-08-18,983.0,985.15,976.0,982.75,983.55,956180.0,9382.76
2017-08-21,988.4,991.7,967.5,968.3,969.55,845249.0,8285.67
2017-08-22,974.9,977.45,966.3,973.0,970.8,1206098.0,11705.87
2017-08-23,978.0,984.0,964.0,977.75,980.1,2354519.0,22873.53
2017-08-24,984.9,984.9,966.05,974.0,972.1,1336640.0,12997.38
2017-08-28,980.0,982.95,972.5,972.65,976.05,621906.0,6076.05
2017-08-29,975.0,975.9,962.0,964.25,964.4,1314765.0,12699.72
2017-08-30,970.0,976.35,965.95,973.45,971.35,997329.0,9706.83
2017-08-31,974.5,980.9,963.55,977.3,976.0,2524606.0,24570.97
2017-09-01,979.0,998.1,972.5,989.45,992.55,1948333.0,19349.39
2017-09-04,998.0,998.6,973.2,976.55,978.1,703102.0,6898.66
2017-09-05,978.1,991.0,975.85,987.6,988.4,851521.0,8396.86
2017-09-06,987.0,1007.95,980.05,995.0,996.15,1738140.0,17334.23
2017-09-07,999.0,1004.7,988.2,990.9,993.5,1514770.0,15110.59
2017-09-08,996.0,1010.8,991.55,1004.2,1007.55,2076538.0,20865.7
2017-09-11,1010.0,1015.0,1001.1,1007.75,1006.5,1323918.0,13343.73
2017-09-12,1012.0,1024.55,1007.15,1021.05,1021.75,1649509.0,16776.34
2017-09-13,1022.0,1025.1,1015.6,1019.75,1020.15,1110777.0,11350.62
2017-09-14,1021.8,1026.45,1002.4,1009.0,1007.6,1484086.0,15015.24
2017-09-15,1007.9,1011.7,997.5,1005.1,1005.05,5328496.0,53537.77
2017-09-18,1007.5,1024.95,1007.5,1019.2,1017.05,939378.0,9584.17
2017-09-19,1020.0,1045.4,1015.6,1036.45,1034.35,1976618.0,20461.49
2017-09-20,1034.5,1036.95,1020.25,1022.25,1023.2,1971092.0,20257.9
2017-09-21,1022.0,1037.0,1020.0,1027.25,1029.15,923961.0,9506.93
2017-09-22,1024.75,1031.0,1019.0,1021.3,1021.9,1845956.0,18937.7
2017-09-25,1021.0,1021.7,995.0,1001.0,999.5,1856601.0,18588.69
2017-09-26,1001.0,1007.5,990.4,993.5,994.0,1337633.0,13320.45
2017-09-27,997.5,1005.05,977.0,979.6,979.6,2040885.0,20117.83
2017-09-28,982.5,1014.6,968.0,1006.1,1005.25,5808078.0,57818.03
2017-09-29,1014.0,1015.0,998.4,1001.1,1002.25,1660433.0,16719.05
2017-10-03,1006.1,1010.0,995.15,1006.6,1006.55,2133107.0,21354.48
2017-10-04,1008.6,1037.2,1008.6,1028.85,1029.45,2255784.0,23036.36
2017-10-05,1029.0,1037.25,1020.25,1032.8,1032.8,1396989.0,14432.33
2017-10-06,1032.0,1043.15,1028.65,1038.2,1039.5,1065953.0,11070.61
2017-10-09,1037.1,1053.8,1035.1,1050.0,1049.95,1546184.0,16195.49
2017-10-10,1052.95,1061.0,1044.4,1052.9,1055.65,1602617.0,16886.26
2017-10-11,1056.75,1057.15,1038.2,1038.6,1043.85,1329360.0,13911.99
2017-10-12,1043.3,1062.5,1038.0,1054.6,1057.6,1176721.0,12321.01
2017-10-13,1058.0,1088.8,1052.5,1079.0,1082.35,1755115.0,18823.93
2017-10-16,1082.35,1098.7,1077.9,1085.0,1082.5,2574204.0,28010.01
2017-10-17,1082.5,1087.5,1072.1,1077.45,1078.6,1678738.0,18146.72
2017-10-18,1079.0,1115.05,1077.5,1097.15,1095.9,2753994.0,30129.14
2017-10-19,1094.0,1094.0,1070.6,1075.7,1077.75,277916.0,3021.83
2017-10-23,1080.0,1082.85,1058.05,1070.0,1061.55,1939538.0,20708.68
2017-10-24,1070.45,1076.4,1059.0,1068.05,1065.7,1305472.0,13899.77
2017-10-25,1071.5,1075.0,998.5,1016.0,1010.55,8250123.0,84111.34
2017-10-26,1021.4,1025.55,985.15,1017.75,1018.9,3679909.0,37331.61
2017-10-27,1023.5,1045.0,1022.95,1029.0,1029.0,2640498.0,27379.88
2017-10-30,1028.0,1034.0,1020.5,1028.7,1028.9,1563715.0,16055.42
2017-10-31,1031.0,1035.0,1022.05,1026.75,1025.05,973983.0,9998.59
2017-11-01,1032.0,1037.0,1017.55,1023.8,1024.35,1657437.0,16993.24
2017-11-02,1023.0,1033.4,1017.5,1017.5,1019.55,1287575.0,13160.74
2017-11-03,1027.4,1027.4,1008.65,1014.5,1015.5,2942419.0,29834.52
2017-11-06,1015.0,1019.0,999.5,1012.35,1009.75,2793501.0,28129.92
2017-11-07,1011.0,1025.9,1007.8,1010.0,1013.3,1850889.0,18820.68
2017-11-08,1013.3,1021.0,1007.0,1010.0,1011.4,1451235.0,14710.72
2017-11-09,1011.4,1015.0,1002.6,1005.1,1005.35,1648408.0,16617.19
2017-11-10,1001.1,1008.75,990.0,990.1,993.4,1853829.0,18470.13
2017-11-13,990.0,999.0,982.55,996.7,994.7,2132408.0,21135.6
2017-11-14,994.0,1003.2,992.5,1000.0,999.2,1373565.0,13721.58
2017-11-15,998.0,1014.4,997.85,1009.5,1011.5,1333954.0,13400.59
2017-11-16,1010.0,1026.45,1008.05,1018.0,1017.45,1307144.0,13317.54
2017-11-17,1027.5,1030.0,1014.35,1021.85,1023.2,1842633.0,18861.48
2017-11-20,1023.2,1041.9,1016.85,1040.6,1040.55,1248427.0,12928.95
2017-11-21,1042.3,1050.0,1027.25,1029.5,1029.85,2439933.0,25427.46
2017-11-22,1032.5,1035.3,1019.1,1026.3,1026.25,1545476.0,15844.65
2017-11-23,1031.7,1031.7,1016.35,1022.0,1022.1,1233925.0,12619.2
2017-11-24,1025.0,1036.5,1020.95,1029.1,1030.35,1176564.0,12102.32
2017-11-27,1029.9,1041.7,1023.5,1039.65,1036.45,970817.0,10000.68
2017-11-28,1036.0,1040.0,1026.1,1027.0,1029.85,734677.0,7593.69
2017-11-29,1028.9,1032.85,1022.0,1025.5,1026.25,1414642.0,14555.99
2017-11-30,1019.1,1020.4,996.15,1000.55,1000.3,2800528.0,28168.46
2017-12-01,1003.0,1011.75,1001.15,1006.0,1005.15,2879595.0,28970.0
2017-12-04,1006.0,1011.0,992.5,999.5,997.95,2224349.0,22234.93
2017-12-05,998.5,1005.15,995.15,1005.0,999.85,1823641.0,18225.84
2017-12-06,1000.0,1010.55,996.3,1001.8,999.65,1775461.0,17778.67
2017-12-07,1003.0,1006.0,994.15,1006.0,1001.6,1027520.0,10279.52
2017-12-08,1006.8,1012.0,1003.0,1010.4,1009.0,1884560.0,18985.25
2017-12-11,1009.0,1011.4,1002.05,1006.25,1008.5,1084771.0,10925.66
2017-12-12,1005.0,1006.9,997.7,1001.4,1000.4,1826210.0,18298.18
2017-12-13,1006.0,1027.0,993.05,1015.0,1014.9,2855676.0,29020.72
2017-12-14,1017.0,1027.05,1007.9,1023.05,1024.65,1461190.0,14873.43
2017-12-15,1032.5,1037.0,1020.5,1034.9,1030.1,9518612.0,98029.64
2017-12-18,1028.9,1038.0,999.6,1027.2,1023.2,1989303.0,20366.53
2017-12-19,1024.9,1028.25,1012.5,1021.0,1021.35,1032586.0,10520.97
2017-12-20,1021.35,1022.1,1008.35,1012.15,1012.7,1980327.0,20056.79
2017-12-21,1010.05,1015.0,1006.8,1012.6,1010.55,2154856.0,21769.67
2017-12-22,1014.0,1014.5,1006.2,1009.0,1010.05,1012136.0,10222.48
2017-12-26,1009.9,1020.7,1007.05,1014.5,1016.25,1632043.0,16535.67
2017-12-27,1016.7,1022.0,1010.15,1010.2,1014.05,560946.0,5706.03
2017-12-28,1013.0,1014.7,1002.6,1006.0,1004.75,1035750.0,10440.5
2017-12-29,1003.25,1012.0,1002.5,1009.5,1010.2,1190422.0,12001.66
2018-01-01,1011.85,1012.2,996.8,998.15,999.95,1317415.0,13219.9
2018-01-02,1001.0,1006.0,992.5,1001.75,1003.2,1072207.0,10704.87
2018-01-03,1002.6,1006.9,998.1,998.5,1000.1,884021.0,8852.92
2018-01-04,1001.0,1002.9,996.1,1001.95,1000.4,783950.0,7839.03
2018-01-05,1002.5,1006.7,996.6,1003.0,1003.05,2147402.0,21533.37
2018-01-08,1008.85,1013.1,1003.7,1005.55,1006.1,1780412.0,17962.01
2018-01-09,1010.0,1020.65,996.0,1009.8,1009.75,1242106.0,12546.79
2018-01-10,1007.6,1009.45,1000.1,1002.0,1002.25,676881.0,6789.27
2018-01-11,1003.7,1021.0,1001.05,1017.8,1017.65,2077832.0,21076.47
2018-01-12,1022.5,1025.9,1016.1,1017.5,1023.35,2320796.0,23709.3
2018-01-15,1025.0,1041.4,1020.35,1038.0,1038.35,3511372.0,36215.28
2018-01-16,1043.55,1044.0,1027.5,1030.0,1033.25,1158187.0,11990.44
2018-01-17,1028.05,1034.15,1021.8,1030.0,1027.1,1603465.0,16472.06
2018-01-18,1033.0,1050.8,1031.4,1047.05,1046.5,3648214.0,37973.85
2018-01-19,1052.7,1063.9,1043.05,1058.0,1060.55,4304314.0,45362.3
2018-01-22,1061.0,1078.2,1044.0,1073.35,1074.1,3189930.0,34217.41
2018-01-23,1076.95,1083.75,1070.25,1070.95,1075.45,2458463.0,26495.53
2018-01-24,1071.25,1084.0,1070.95,1081.7,1080.1,1168000.0,12602.51
2018-01-25,1076.0,1098.0,1050.1,1092.4,1092.35,4061319.0,44256.87
2018-01-29,1092.0,1119.5,1091.0,1112.8,1115.1,2215014.0,24655.87
2018-01-30,1113.05,1118.0,1083.95,1085.8,1088.05,2692935.0,29557.52
2018-01-31,1084.0,1113.2,1083.15,1109.0,1108.95,3143011.0,34648.4
2018-02-01,1105.1,1131.0,1105.1,1120.55,1120.95,3856283.0,43244.79
2018-02-02,1115.0,1115.0,1077.95,1082.25,1085.95,2281820.0,24841.82
2018-02-05,1075.0,1081.05,1050.8,1063.0,1062.25,2370531.0,25265.81
2018-02-06,1035.65,1049.4,1018.2,1036.75,1033.8,3334520.0,34291.02
2018-02-07,1037.0,1050.0,1031.0,1033.0,1036.3,3536295.0,36765.3
2018-02-08,1036.3,1056.0,1030.6,1049.3,1051.75,1839297.0,19273.84
2018-02-09,1040.0,1045.5,1028.0,1036.0,1032.0,1898563.0,19640.53
2018-02-12,1037.5,1046.0,1032.65,1042.75,1042.95,772861.0,8024.24
2018-02-14,1050.0,1052.35,1036.8,1038.9,1042.45,1187333.0,12405.05
2018-02-15,1043.5,1047.5,1033.0,1043.75,1042.15,908706.0,9459.03
2018-02-16,1043.0,1062.0,1040.85,1052.0,1050.2,1655606.0,17441.53
2018-02-19,1059.0,1059.0,1046.55,1055.0,1056.2,1188168.0,12523.68
2018-02-20,1056.2,1065.4,1041.7,1041.75,1045.8,835351.0,8798.37
2018-02-21,1047.7,1060.8,1042.55,1055.0,1055.05,3572028.0,37688.08
2018-02-22,1052.5,1077.5,1050.65,1072.0,1072.5,5142330.0,54960.94
2018-02-23,1072.5,1083.3,1072.45,1082.1,1080.85,2272854.0,24500.77
2018-02-26,1081.0,1109.6,1081.0,1105.0,1105.15,1817998.0,19983.02
2018-02-27,1105.0,1105.0,1088.1,1093.45,1093.05,1034120.0,11336.28
2018-02-28,1090.0,1095.2,1084.55,1088.0,1090.55,886902.0,9666.23
2018-03-01,1088.1,1103.75,1086.0,1095.0,1095.7,1480594.0,16220.35
2018-03-05,1090.0,1103.85,1080.8,1097.8,1100.0,2409121.0,26380.85
2018-03-06,1105.0,1105.95,1075.3,1079.65,1082.45,2404151.0,26375.7
2018-03-07,1082.2,1097.6,1073.3,1088.05,1085.1,2965912.0,32206.45
2018-03-08,1088.7,1093.1,1074.3,1083.0,1082.3,1751666.0,18949.05
2018-03-09,1085.0,1091.9,1076.65,1080.7,1082.45,1644991.0,17802.64
2018-03-12,1087.5,1105.0,1083.5,1097.55,1100.6,1255474.0,13781.01
2018-03-13,1099.95,1108.5,1078.95,1082.8,1083.9,1380164.0,15103.06
2018-03-14,1080.0,1085.05,1070.0,1085.0,1081.75,1209100.0,13032.24
2018-03-15,1085.0,1091.95,1078.65,1083.5,1085.65,1368171.0,14829.95
2018-03-16,1081.65,1082.0,1056.4,1062.0,1060.75,2724910.0,29087.49
2018-03-19,1064.7,1065.6,1045.25,1048.3,1049.0,1880023.0,19782.1
2018-03-20,1047.9,1051.45,1038.6,1049.6,1045.3,987156.0,10305.44
2018-03-21,1054.8,1061.95,1045.55,1052.6,1051.1,1741161.0,18307.17
2018-03-22,1051.1,1059.5,1048.1,1049.0,1053.05,1765315.0,18611.31
2018-03-23,1040.9,1046.8,1028.4,1039.05,1038.8,1961492.0,20354.24
2018-03-26,1040.0,1040.9,1028.85,1040.0,1039.35,7817249.0,80995.39
2018-03-27,1043.0,1058.0,1043.0,1049.3,1049.85,2148618.0,22590.88
2018-03-28,1044.05,1057.0,1040.6,1052.35,1047.8,5927388.0,62265.83
2018-04-02,1049.05,1100.45,1049.05,1095.0,1096.55,2666027.0,28955.51
2018-04-03,1094.5,1105.1,1087.5,1103.1,1103.3,1345130.0,14783.04
2018-04-04,1108.9,1111.8,1075.0,1077.75,1078.3,1305078.0,14314.41
2018-04-05,1091.9,1121.0,1084.5,1116.0,1118.3,1987694.0,21931.2
2018-04-06,1116.0,1123.0,1102.0,1112.5,1119.2,1293385.0,14429.13
2018-04-09,1119.9,1137.5,1115.0,1116.0,1118.25,1851094.0,20917.32
2018-04-10,1120.0,1134.9,1110.4,1114.0,1113.65,1198503.0,13421.99
2018-04-11,1110.0,1129.0,1110.0,1122.95,1126.1,883246.0,9896.36
2018-04-12,1123.6,1137.35,1113.5,1135.7,1134.6,1344409.0,15162.07
2018-04-13,1138.9,1157.05,1137.1,1151.55,1151.1,2952078.0,33912.77
2018-04-16,1147.5,1175.0,1145.0,1174.0,1172.1,1625382.0,18914.29
2018-04-17,1176.0,1177.5,1160.6,1165.0,1164.85,912582.0,10654.02
2018-04-18,1167.5,1167.5,1151.15,1153.95,1153.95,889610.0,10296.76
2018-04-19,1160.0,1165.6,1151.1,1153.0,1153.9,660729.0,7647.41
2018-04-20,1150.85,1164.0,1145.05,1158.05,1152.85,1218056.0,14022.25
2018-04-23,1158.7,1177.15,1153.25,1167.2,1169.0,1354154.0,15821.8
2018-04-24,1172.45,1172.45,1153.65,1164.0,1166.0,992352.0,11533.63
2018-04-25,1164.0,1170.5,1150.65,1163.0,1167.85,1251769.0,14524.48
2018-04-26,1169.0,1192.75,1161.05,1185.5,1185.7,3196902.0,37747.3
2018-04-27,1190.0,1207.0,1178.45,1192.0,1188.75,1816266.0,21566.16
2018-04-30,1198.95,1218.8,1193.4,1212.7,1211.1,3430681.0,41398.61
2018-05-02,1232.0,1288.4,1223.2,1260.0,1256.85,8891427.0,112328.09
2018-05-03,1255.0,1263.2,1225.85,1231.85,1233.55,2977641.0,36936.97
2018-05-04,1240.2,1240.25,1214.1,1233.5,1233.45,1914559.0,23464.05
2018-05-07,1235.0,1248.7,1229.4,1242.85,1245.05,2305468.0,28591.72
2018-05-08,1247.5,1247.5,1225.8,1242.0,1241.85,2674288.0,33058.91
2018-05-09,1241.7,1255.3,1232.9,1253.3,1251.15,1671216.0,20802.06
2018-05-10,1254.5,1260.0,1242.9,1244.95,1247.5,984467.0,12330.25
2018-05-11,1250.0,1272.4,1248.05,1265.0,1267.3,1416236.0,17854.77
2018-05-14,1268.0,1288.15,1256.25,1266.0,1271.6,1674393.0,21342.62
2018-05-15,1274.0,1304.45,1259.25,1280.0,1283.85,3979395.0,51308.47
2018-05-16,1272.0,1293.05,1265.0,1285.0,1281.4,1381194.0,17677.42
2018-05-17,1285.0,1296.0,1265.0,1265.6,1270.7,2201571.0,28157.34
2018-05-18,1268.0,1297.05,1267.0,1297.0,1294.4,3368549.0,43247.36
2018-05-21,1299.95,1299.95,1269.55,1272.9,1276.65,1998879.0,25602.29
2018-05-22,1276.8,1284.25,1258.65,1265.5,1262.7,1357645.0,17263.33
2018-05-23,1260.0,1264.95,1242.0,1248.25,1255.35,1512791.0,18965.16
2018-05-24,1250.5,1279.55,1246.15,1277.0,1275.45,1572433.0,19872.62
2018-05-25,1277.95,1306.85,1272.5,1295.0,1295.85,1065643.0,13771.04
2018-05-28,1300.0,1309.7,1289.8,1292.4,1297.15,1527809.0,19862.32
2018-05-29,1297.1,1300.9,1278.45,1280.0,1284.25,1094590.0,14128.12
2018-05-30,1276.85,1308.4,1270.3,1302.15,1303.25,2044432.0,26351.41
2018-05-31,1306.9,1400.0,1301.45,1317.35,1334.6,6684898.0,88491.62
2018-06-01,1317.0,1334.0,1307.15,1318.05,1318.0,2332688.0,30811.44
2018-06-04,1334.0,1334.0,1293.0,1304.0,1303.95,1462047.0,19147.57
2018-06-05,1303.95,1312.65,1297.2,1305.0,1304.7,2085438.0,27245.79
2018-06-06,1307.0,1320.95,1300.0,1317.8,1315.7,1030269.0,13522.38
2018-06-07,1324.0,1334.7,1306.5,1311.5,1310.45,2049203.0,27148.45
2018-06-08,1308.0,1324.95,1301.25,1315.15,1318.35,1848047.0,24226.14
2018-06-11,1324.0,1329.85,1319.0,1324.9,1323.35,1311222.0,17368.9
2018-06-12,1329.0,1332.65,1320.1,1330.6,1329.3,977752.0,12978.65
2018-06-13,1331.4,1331.6,1312.65,1325.15,1325.65,1495398.0,19809.17
2018-06-14,1324.95,1338.05,1319.5,1327.65,1332.65,1584229.0,21048.76
2018-06-15,1332.6,1344.5,1322.35,1337.0,1340.0,1658235.0,22155.98
2018-06-18,1340.0,1341.0,1311.75,1313.0,1315.3,1803688.0,23790.08
2018-06-19,1315.3,1322.15,1300.2,1304.1,1303.25,1616945.0,21178.47
2018-06-20,1309.0,1328.4,1299.05,1326.0,1324.6,1125338.0,14799.76
2018-06-21,1332.0,1332.0,1311.1,1319.0,1313.95,915466.0,12097.28
2018-06-22,1318.25,1324.0,1308.45,1319.5,1321.4,1267210.0,16656.96
2018-06-25,1321.0,1335.0,1315.0,1327.0,1328.0,1051297.0,13957.06
2018-06-26,1322.0,1342.1,1320.15,1331.0,1329.85,1637022.0,21839.32
2018-06-27,1332.0,1339.8,1320.1,1325.1,1324.2,1308470.0,17397.26
2018-06-28,1319.0,1349.9,1312.1,1341.6,1339.1,4308361.0,57365.59
2018-06-29,1336.0,1360.0,1335.3,1344.0,1342.95,2305393.0,31089.3
2018-07-02,1348.85,1354.4,1332.0,1339.35,1337.95,1301687.0,17478.99
2018-07-03,1337.0,1357.0,1327.6,1355.0,1353.15,1487237.0,19983.31
2018-07-04,1355.1,1369.9,1346.35,1365.3,1365.25,1347778.0,18311.74
2018-07-05,1373.0,1377.55,1363.5,1365.0,1365.0,1814111.0,24855.39
2018-07-06,1358.2,1376.8,1358.2,1371.25,1371.2,1042184.0,14287.23
2018-07-09,1374.9,1387.75,1367.5,1384.25,1385.1,1875664.0,25838.95
2018-07-10,1386.15,1388.6,1366.2,1370.85,1372.15,1476023.0,20269.29
2018-07-11,1371.85,1389.85,1367.0,1388.0,1386.95,1447218.0,19999.46
2018-07-12,1394.9,1400.5,1382.2,1389.0,1389.8,1599679.0,22241.1
2018-07-13,1385.25,1411.9,1385.25,1405.0,1404.35,1439199.0,20226.19
2018-07-16,1409.8,1417.0,1398.2,1408.0,1408.45,1505129.0,21189.4
2018-07-17,1408.45,1415.75,1393.2,1400.25,1400.6,1449255.0,20303.15
2018-07-18,1404.0,1407.95,1392.2,1402.85,1398.55,1373015.0,19235.69
2018-07-19,1408.0,1408.0,1333.85,1345.75,1347.4,6013280.0,81957.52
2018-07-20,1340.0,1366.55,1331.0,1335.0,1333.3,3305843.0,44336.2
2018-07-23,1330.0,1351.0,1322.3,1343.0,1337.05,1957666.0,26172.53
2018-07-24,1342.0,1348.95,1305.15,1310.3,1312.25,3125964.0,41261.87
2018-07-25,1309.0,1317.5,1294.0,1313.1,1314.9,3117078.0,40666.01
2018-07-26,1311.65,1322.5,1294.35,1310.55,1311.25,3664497.0,47915.13
2018-07-27,1313.05,1327.0,1305.65,1312.9,1311.1,1885821.0,24831.45
2018-07-30,1307.9,1307.9,1285.5,1304.8,1305.25,1720338.0,22364.74
2018-07-31,1303.8,1313.6,1287.15,1307.15,1306.85,1827739.0,23787.53
2018-08-01,1304.85,1326.1,1304.85,1308.65,1312.7,1684489.0,22157.34
2018-08-02,1309.65,1311.0,1276.7,1278.5,1280.2,2065057.0,26637.11
2018-08-03,1297.0,1314.0,1289.35,1308.25,1309.5,2745749.0,35804.77
2018-08-06,1313.95,1314.0,1279.0,1284.0,1282.8,1895761.0,24434.44
2018-08-07,1287.0,1298.9,1274.15,1284.0,1283.7,1751392.0,22549.93
2018-08-08,1288.0,1299.7,1282.55,1289.0,1288.3,1517072.0,19611.49
2018-08-09,1292.0,1292.0,1270.1,1278.5,1277.25,1422779.0,18184.24
2018-08-10,1273.05,1289.9,1272.0,1287.8,1285.5,1539484.0,19762.28
2018-08-13,1275.0,1291.25,1275.0,1287.35,1287.15,1981311.0,25482.19
2018-08-14,1290.0,1298.8,1285.0,1293.0,1293.0,1605329.0,20798.2
2018-08-16,1270.0,1272.0,1242.75,1245.0,1245.4,5749494.0,71980.1
2018-08-17,1252.0,1273.95,1245.0,1261.0,1263.25,3253970.0,41146.25
